Word,Frequency,Lemma,POS,Gloss,Morphemes
ხელით,5,ხელი,NOUN,hand,ხელ-ით
ხელს,4,ხელი,NOUN,hand,ხელ-ს
ხელები,3,ხელი,NOUN,hand,ხელ-ებ-ი
ხელივითაა,1,ხელი,NOUN,hand,ხელ-ი-ვით-ა-ა
ხელიც,1,ხელი,NOUN,hand,ხელ-ი-ც
ხელსაწმენდი,1,ხელსაწმენდი,NOUN,napkin,ხელ-სა-წმენდ-ი
ხელსაწყოები,1,ხელსაწყო,NOUN,tool/instrument,ხელ-სა-წყო-ებ-ი
ხელსახოცი,1,ხელსაწყო,NOUN,tool/instrument,ხელ-სა-ხოც-ი
ხელსახოცი,1,ხელსახოცი,NOUN,napkin/handkerchief,ხელ-სა-ხოც-ი
ხიდზე,2,ხიდი,NOUN,bridge,ხიდ-ზე
ხიდი,2,ხიდი,NOUN,bridge,ხიდ-ი
ხიდიდან,1,ხიდი,NOUN,bridge,ხიდ-იდან
ხილი,1,ხილი,NOUN,fruit,ხილ-ი
ხინკალი,7,ხინკალი,NOUN,khinkali (dumpling),ხინკალ-ი
ხინკალია,2,ხინკალი,NOUN,khinkali (dumpling),ხინკალ-ი-ა
ხინკალიც,2,ხინკალი,NOUN,khinkali (dumpling),ხინკალ-ი-ც
ხინკალს,2,ხინკალი,NOUN,khinkali (dumpling),ხინკალ-ს
ხინკლები,1,ხინკალი,NOUN,khinkali (dumpling),ხინკლ-ებ-ი
ხმა,11,ხმა,NOUN,voice/sound,ხმა
ხომალდი,1,ხომალდი,NOUN,ship/vessel,ხომალდ-ი
ხორბალი,1,ხორბალი,NOUN,wheat,ხორბალ-ი
ხორთუმი,5,ხორთუმი,NOUN,trunk/proboscis,ხორთუმ-ი
ხორთუმით,3,ხორთუმი,NOUN,trunk/proboscis,ხორთუმ-ით
ხორცის,3,ხორცი,NOUN,meat,ხორც-ის
ხორცი,3,ხორცი,NOUN,meat,ხორც-ი
ჯაგარს,2,ჯაგარი,NOUN,bristle/brush,ჯაგარ-ს
ჯაგარი,1,ჯაგარი,NOUN,bristle/brush,ჯაგარ-ი
ჯაგრისია,1,ჯაგრისი,NOUN,brush,ჯაგრის-ი-ა
ჯამში,2,ჯამი,NOUN,bowl,ჯამ-ში
ჯამი,1,ჯამი,NOUN,bowl,ჯამ-ი
ჯერია,2,ჯერი,NOUN,turn,ჯერ-ი-ა
ჯერზე,1,ჯერი,NOUN,turn,ჯერ-ზე
ჯიბეში,1,ჯიბე,NOUN,pocket,ჯიბე-ში
ჯიხურია,1,ჯიხური,NOUN,booth,ჯიხურ-ი-ა
ჯიხური,1,ჯიხური,NOUN,booth,ჯიხურ-ი
ჯოხი,4,ჯოხი,NOUN,stick,ჯოხ-ი
ჯოხით,2,ჯოხი,NOUN,stick,ჯოხ-ით
ჯოხია,1,ჯოხი,NOUN,stick,ჯოხ-ი-ა
ჯოხს,1,ჯოხი,NOUN,stick,ჯოხ-ს
ალო,1,ალო,INTJ,hello (on phone),ალო
აჰ,6,აჰ,INTJ,ah,აჰ
ბოდიში,7,ბოდიში,INTJ,sorry/excuse me,ბოდიში
ვა,2,ვა,INTJ,wow,ვა
ვაი,1,ვაი,INTJ,ouch/oh,ვაი
ვაიმე,4,ვაიმე,INTJ,oh my/alas,ვაიმე
ვუვუ,1,ვუვუ,INTJ,woo-woo,ვუვუ
მადლობა,7,მადლობა,INTJ,thank you,მადლობა
ოი,8,ოი,INTJ,oh,ოი
ოიჰ,1,ოიჰ,INTJ,oih,ოიჰ
ოპა,6,ოპლა,INTJ,oops/there,ოპა
ოპლა,1,ოპლა,INTJ,oops/there,ოპლა
ოხ,1,ოხ,INTJ,oh/sigh,ოხ
ოჰ,1,ოჰ,INTJ,oh,ოჰ
უი,3,უი,INTJ,oh/ouch,უი
უიმე,1,უიმე,INTJ,oh my/wow,უი-მე
უპ,5,უპ,INTJ,up,უპ
ყოჩაღ,3,ყოჩაღ,INTJ,well done/bravo,ყოჩაღ
ეი,1,ჰეი,INTJ,hey,ეი
ოპ,4,ჰოპ,INTJ,hop/oops,ოპ
ჰოპ,1,ჰოპ,INTJ,hop/oops,ჰოპ
გენაცვალე,2,გენაცვალე,EXPR,dear/my dear (lit. may I be sacrificed for you),გ-ენაცვალ-ე
დროა,3,დროა,EXPR,it's time,დრო-ა
ამათი,1,ამათი,DET,their,ამათ-ი
ამათ,1,ამათი,DET,their,ამათ
ამის,3,ამის,DET,this (genitive),ამ-ის
ამისია,2,ამის,DET,this (genitive),ამ-ის-ი-ა
ამისაც,1,ამის,DET,this (genitive),ამ-ის-ა-ც
თავისი,2,თავისი,DET,own/his/her,თავის-ი
თავისთვის,1,თავისი,DET,own/his/her,თავ-ისთვის
იმათი,1,იმათი,DET,their,იმათ-ი
იმათ,1,იმათი,DET,their,იმათ
იმისი,1,იმისი,DET,his/her/its,იმ-ის-ი
მისი,1,იმისი,DET,his/her/its,მის-ი
მათი,1,მათი,DET,their,მათ-ი
ჩემი,34,ჩემი,DET,my,ჩემ-ი
ჩემს,17,ჩემი,DET,my,ჩემ-ს
ჩემო,10,ჩემი,DET,my,ჩემ-ო
ჩემია,6,ჩემი,DET,my,ჩემ-ი-ა
ჩემთან,5,ჩემი,DET,my,ჩემ-თან
ჩემთვის,3,ჩემი,DET,my,ჩემ-თვის
ჩემები,2,ჩემი,DET,my,ჩემ-ებ-ი
ჩემკენ,1,ჩემი,DET,my,ჩემ-კენ
ჩემსას,1,ჩემი,DET,my,ჩემ-ს-ა-ს
ან,17,ან,CONJ,or,ან
ანდა,1,ანდა,CONJ,or/or else,ან-და
ანუ,12,ანუ,CONJ,that is/in other words,ანუ
და,547,და,CONJ,and,და
თორემ,20,თორემ,CONJ,otherwise,თორემ
თორე,4,თორემ,CONJ,otherwise,თორე
თუ,98,თუ,CONJ,if,თუ
თუმცა,1,თუმცა,CONJ,though,თუმ-ცა
მაგრამ,38,მაგრამ,CONJ,but,მაგრამ
მარა,1,მაგრამ,CONJ,but,მარა
ოღონდ,35,ოღონდ,CONJ,but/only if,ოღონდ
რომ,303,რომ,CONJ,that,რომ
როა,3,რომ,CONJ,that,რო-ა
რომაა,2,რომ,CONJ,that,რომ-ა-ა
რო,2,რომ,CONJ,that,რო
როცა,18,როცა,CONJ,when,როცა
ბაია,1,ბავშვი,CHI,baby,ბაია
ბას,1,ბავშვი,CHI,baby,ბა-ს
კაკები,1,კაკა,CHI,poop,კაკ-ებ-ი
კუკს,1,კუკი,CHI,poop,კუკ-ს
